brand,product,name,specific,lightness,hex,lightToDark,numbers,id
MAKE UP FOR EVER,Matte Velvet Skin Blurring Powder Foundation,golden beige,R410,0.7333333333,#E5AB91,TRUE,410,125
MAKE UP FOR EVER,Matte Velvet Skin Full Coverage Foundation,golden beige,R410,0.668627451,#CBAA8A,TRUE,410,121
MAKE UP FOR EVER,Ultra HD Invisible Cover Stick Foundation,golden beige,R410,0.6254901961,#D1936E,TRUE,410,123
Origins,Pretty in Bloom™ SPF 20 Flower-Infused Long-Wear Foundation,NA,410,0.6784313725,#D8A982,TRUE,410,99
Rare Beauty by Selena Gomez,Liquid Touch Weightless Foundation,NA,410N,0.5549019608,#B98662,TRUE,410,100
Revlon,ColorStay Full Cover Foundation,toast,410,0.5980392157,#D19660,TRUE,410,113
Revlon,ColorStay Makeup For Combo/Oily Skin,cappuccino,410,0.568627451,#BA8468,TRUE,410,115
Revlon,ColorStay Makeup For Normal/Dry Skin,cappuccino,410,0.568627451,#BA8468,TRUE,410,116
Shiseido,Synchro Skin Self-Refreshing Custom Finish Powder Foundation,sunstone,410,0.6156862745,#C89272,TRUE,410,117
Shiseido,Synchro Skin Self-Refreshing Foundation SPF 30,sunstone,410,0.7196078431,#E6AE89,TRUE,410,118
SMITH & CULT,Veiled Threat Weightless Micro-Blurring Foundation,warm,410,0.5176470588,#C77341,TRUE,410,101
ZOEVA,Authentik Skin Natural Luminous Foundation,strong,410W,0.2843137255,#76301B,TRUE,410,82
MAKE UP FOR EVER,Reboot Active Care Revitalizing Foundation,cinnamon,Y412,0.6392156863,#CC9B7A,TRUE,412,124
MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,bronze beige,Y412,0.5901960784,#B3957A,TRUE,412,122
HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,churro,415N,0.6823529412,#DAAA82,TRUE,415,97
Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,bisque,415,0.6098039216,#D39C64,TRUE,415,86
MAKE UP FOR EVER,Matte Velvet Skin Blurring Powder Foundation,almond,Y415,0.7078431373,#E0A989,TRUE,415,125
MAKE UP FOR EVER,Matte Velvet Skin Full Coverage Foundation,almond,Y415,0.668627451,#CCB189,TRUE,415,121
MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,almond,Y415,0.4901960784,#997861,TRUE,415,122
MAKE UP FOR EVER,Ultra HD Invisible Cover Stick Foundation,almond,Y415,0.6294117647,#CC9975,TRUE,415,123
Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,bisque,418,0.9921568627,#FDFDFD,TRUE,418,86
Anastasia Beverly Hills,Luminous Foundation,NA,420C,0.3431372549,#7F5430,TRUE,420,89
Lancôme,Teint Idole Ultra Longwear Foundation Stick SPF 21,bisque,420,0.6352941176,#D1A173,TRUE,420,109
Exa,High Fidelity Foundation,annica,420,0.7705882353,#F5C294,FALSE,420,110
FENTY BEAUTY by Rihanna,Hydrating Complexion Essentials,NA,420,0.5823529412,#C59264,TRUE,420,92
FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,NA,420,0.5823529412,#C59264,TRUE,420,93
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,NA,420,0.5392156863,#CE8045,TRUE,420,94
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,NA,420,0.4176470588,#9B5E3A,TRUE,420,95
Gucci,Fluide De Beauté Fini Naturel - Natural Finish Fluid Foundation,NA,420N,0.5490196078,#BF7E59,TRUE,420,111
HUDA BEAUTY,#FauxFilter Full Coverage Matte Foundation,toffee,420G,0.4450980392,#A17642,TRUE,420,96
HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,toffee,420G,0.7019607843,#E4B282,TRUE,420,97
Juvia's Place,I Am Magic Foundation,havana,420,0.5784313725,#D68751,FALSE,420,98
La Mer,The Soft Fluid Long Wear Foundation SPF 20,terra,420,0.3529411765,#814C33,TRUE,420,112
Lancôme,Dual Finish Multi-Tasking Lightweight Pressed Powder Foundation,bisque,420,0.5921568627,#D58D59,TRUE,420,119
Lancôme,Rénergie Lift Makeup Lightweight Liquid Foundation SPF 27,bisque,420,0.5823529412,#D18A58,TRUE,420,87
Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,bisque,420,0.6352941176,#D1A173,TRUE,420,86
MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,honey beige,R420,0.5470588235,#A9816E,TRUE,420,122
Origins,Pretty in Bloom™ SPF 20 Flower-Infused Long-Wear Foundation,NA,420,0.6411764706,#C4A283,TRUE,420,99
Rare Beauty by Selena Gomez,Liquid Touch Weightless Foundation,NA,420N,0.6078431373,#C49272,TRUE,420,100
Revlon,ColorStay Full Cover Foundation,mahogany,420,0.4039215686,#945A3A,TRUE,420,113
Shiseido,Synchro Skin Self-Refreshing Foundation SPF 30,bronze,420,0.6137254902,#C59B74,TRUE,420,118
SMITH & CULT,Veiled Threat Weightless Micro-Blurring Foundation,cool,420,0.4509803922,#AD6639,TRUE,420,101
ZOEVA,Authentik Skin Natural Luminous Foundation,trusted,420N,0.2725490196,#6D281E,TRUE,420,82
MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,suede,Y422,0.637254902,#BFA386,TRUE,422,122
Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,bisque,425,0.6039215686,#CF9A65,TRUE,425,86
MAKE UP FOR EVER,Matte Velvet Skin Blurring Powder Foundation,honey,Y425,0.6901960784,#E1AA7F,TRUE,425,125
MAKE UP FOR EVER,Matte Velvet Skin Full Coverage Foundation,honey,Y425,0.6549019608,#C9AC85,TRUE,425,121
MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,honey,Y425,0.5215686275,#A57E65,TRUE,425,122
Anastasia Beverly Hills,Luminous Foundation,NA,430W,0.362745098,#8B562E,TRUE,430,89
Exa,High Fidelity Foundation,dana,430,0.7196078431,#D9AA96,FALSE,430,110
FENTY BEAUTY by Rihanna,Hydrating Complexion Essentials,NA,430,0.4666666667,#9E6F50,TRUE,430,92
FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,NA,430,0.4666666667,#9E6F50,TRUE,430,93
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,NA,430,0.4784313725,#AB6C49,TRUE,430,94
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,NA,430,0.3705882353,#8B5432,TRUE,430,95
Givenchy,Teint Couture City Balm Radiant Perfecting Skin Tint SPF 25,NA,W430,0.431372549,#915C4B,TRUE,430,106
Gucci,Fluide De Beauté Fini Naturel - Natural Finish Fluid Foundation,NA,430C,0.4803921569,#A9694C,TRUE,430,111
HUDA BEAUTY,#FauxFilter Full Coverage Matte Foundation,gingerbread,430N,0.4450980392,#AB7A38,TRUE,430,96
HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,gingerbread,430N,0.6764705882,#DBA97E,TRUE,430,97
Juvia's Place,I Am Magic Foundation,rio,430,0.4470588235,#B06B34,FALSE,430,98
La Mer,The Soft Fluid Long Wear Foundation SPF 20,chestnut,430,0.5862745098,#C28B69,TRUE,430,112
Lancôme,Rénergie Lift Makeup Lightweight Liquid Foundation SPF 27,dore,430,0.5921568627,#CB8C63,TRUE,430,87
Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,bisque,430,0.5941176471,#C99366,TRUE,430,86
MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,hazelnut,R430,0.4784313725,#98705C,TRUE,430,122
MAKE UP FOR EVER,Water Blend Face & Body Foundation,hazelnut,R430,0.5588235294,#B27D6B,TRUE,430,128
Rare Beauty by Selena Gomez,Liquid Touch Weightless Foundation,NA,430W,0.6098039216,#C8926F,TRUE,430,100
Shiseido,Synchro Skin Self-Refreshing Foundation SPF 30,cedar,430,0.6411764706,#CF9478,TRUE,430,118
SMITH & CULT,Veiled Threat Weightless Micro-Blurring Foundation,neutral,430,0.5078431373,#C4733F,TRUE,430,101
ZOEVA,Authentik Skin Natural Luminous Foundation,warrior,430N,0.2254901961,#57241C,TRUE,430,82
MAKE UP FOR EVER,Matte Velvet Skin Full Coverage Foundation,caramel,Y433,0.6509803922,#CFAA7D,TRUE,433,121
MAKE UP FOR EVER,Reboot Active Care Revitalizing Foundation,golden caramel,Y434,0.5725490196,#C68D5E,TRUE,434,124
Juvia's Place,I Am Magic Foundation,punta cana,435,0.4823529412,#B8753E,FALSE,435,98
Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,bisque,435,0.9941176471,#FEFEFD,TRUE,435,86
MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,caramel,Y435,0.6411764706,#C59C82,TRUE,435,122
Anastasia Beverly Hills,Luminous Foundation,NA,440C,0.3235294118,#7A4F2B,TRUE,440,89
Exa,High Fidelity Foundation,katey,440,0.6568627451,#D0A57F,FALSE,440,110
FENTY BEAUTY by Rihanna,Hydrating Complexion Essentials,NA,440,0.4862745098,#AB754D,TRUE,440,92
FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,NA,440,0.4862745098,#AB754D,TRUE,440,93
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,NA,440,0.5529411765,#C38057,TRUE,440,94
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,NA,440,0.3803921569,#8D5435,TRUE,440,95
Gucci,Fluide De Beauté Fini Naturel - Natural Finish Fluid Foundation,NA,440O,0.4803921569,#AA6C4B,TRUE,440,111
HUDA BEAUTY,#FauxFilter Full Coverage Matte Foundation,cinnamon,440G,0.4235294118,#A06838,TRUE,440,96
HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,cinnamon,440G,0.6333333333,#D69D6D,TRUE,440,97
Juvia's Place,I Am Magic Foundation,savanna,440,0.5235294118,#BF7E4C,FALSE,440,98
La Mer,The Soft Fluid Long Wear Foundation SPF 20,amber,440,0.5745098039,#B18D74,TRUE,440,112
Lancôme,Dual Finish Multi-Tasking Lightweight Pressed Powder Foundation,bisque,440,0.5705882353,#D08453,TRUE,440,119
Origins,Pretty in Bloom™ SPF 20 Flower-Infused Long-Wear Foundation,NA,440,0.6901960784,#CDAF93,TRUE,440,99
Rare Beauty by Selena Gomez,Liquid Touch Weightless Foundation,NA,440C,0.5254901961,#B07A5C,TRUE,440,100
Revlon,ColorStay Light Cover Liquid Foundation,caramel,440,0.4823529412,#B07646,TRUE,440,114
Shiseido,Synchro Skin Self-Refreshing Custom Finish Powder Foundation,amber,440,0.5882352941,#C18B6B,TRUE,440,117
Shiseido,Synchro Skin Self-Refreshing Foundation SPF 30,amber,440,0.5176470588,#AF8259,TRUE,440,118
SMITH & CULT,Veiled Threat Weightless Micro-Blurring Foundation,neutral,440,0.5058823529,#C46B3E,TRUE,440,101
ZOEVA,Authentik Skin Natural Luminous Foundation,wise,440C,0.2019607843,#452722,TRUE,440,82
FENTY BEAUTY by Rihanna,Hydrating Complexion Essentials,NA,445,0.462745098,#A1744B,TRUE,445,92
FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,NA,445,0.462745098,#A1744B,TRUE,445,93
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,NA,445,0.4725490196,#AF7142,TRUE,445,94
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,NA,445,0.337254902,#864C26,TRUE,445,95
MAKE UP FOR EVER,Matte Velvet Skin Blurring Powder Foundation,amber,Y445,0.7019607843,#E4A682,TRUE,445,125
MAKE UP FOR EVER,Matte Velvet Skin Full Coverage Foundation,amber,Y445,0.6294117647,#C5A67C,TRUE,445,121
MAKE UP FOR EVER,Reboot Active Care Revitalizing Foundation,amber,Y445,0.5823529412,#C28B67,TRUE,445,124
MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,amber,Y445,0.462745098,#9A7352,TRUE,445,122
MAKE UP FOR EVER,Ultra HD Invisible Cover Stick Foundation,amber,Y445,0.5431372549,#B9815C,TRUE,445,123
MAKE UP FOR EVER,Water Blend Face & Body Foundation,amber,Y445,0.6176470588,#C18D7A,TRUE,445,128
Anastasia Beverly Hills,Luminous Foundation,NA,450C,0.3019607843,#724C28,TRUE,450,89
Lancôme,Teint Idole Ultra Longwear Foundation Stick SPF 21,suede,450,0.5941176471,#C69469,TRUE,450,109
Exa,High Fidelity Foundation,emily,450,0.7352941176,#E2B995,FALSE,450,110
FENTY BEAUTY by Rihanna,Hydrating Complexion Essentials,NA,450,0.468627451,#9C7153,TRUE,450,92
FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,NA,450,0.468627451,#9C7153,TRUE,450,93
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,NA,450,0.4784313725,#A86E4C,TRUE,450,94
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,NA,450,0.3411764706,#7D4C31,TRUE,450,95
Gucci,Fluide De Beauté Fini Naturel - Natural Finish Fluid Foundation,NA,450C,0.4803921569,#AF6946,TRUE,450,111
HUDA BEAUTY,#FauxFilter Full Coverage Matte Foundation,chocolate mousse,450G,0.4823529412,#A47C52,TRUE,450,96
HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,chocolate mousse,450G,0.5235294118,#B48357,TRUE,450,97
Juvia's Place,I Am Magic Foundation,casablanca,450,0.6254901961,#D99C66,FALSE,450,98
La Mer,The Soft Fluid Long Wear Foundation SPF 20,sepia,450,0.5941176471,#D09B5F,TRUE,450,112
Lancôme,Dual Finish Multi-Tasking Lightweight Pressed Powder Foundation,suede,450,0.4764705882,#B36A40,TRUE,450,119
Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,suede,450,0.5882352941,#C49368,TRUE,450,86
Rare Beauty by Selena Gomez,Liquid Touch Weightless Foundation,NA,450N,0.4666666667,#A4644A,TRUE,450,100
Shiseido,Synchro Skin Self-Refreshing Custom Finish Powder Foundation,copper,450,0.5509803922,#B37C66,TRUE,450,117
Shiseido,Synchro Skin Self-Refreshing Foundation SPF 30,copper,450,0.6078431373,#C28C74,TRUE,450,118
SMITH & CULT,Veiled Threat Weightless Micro-Blurring Foundation,cool,450,0.4137254902,#AB5328,TRUE,450,101
HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,peanut butter cup,455R,0.61960784310000006,#CC9670,TRUE,455,97
Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,suede,455,0.4588235294,#B17539,TRUE,455,86
MAKE UP FOR EVER,Matte Velvet Skin Blurring Powder Foundation,praline,Y455,0.6843137255,#DDA380,TRUE,455,125
MAKE UP FOR EVER,Matte Velvet Skin Full Coverage Foundation,praline,Y455,0.6156862745,#C9A371,TRUE,455,121
MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,praline,Y455,0.462745098,#997153,TRUE,455,122
MAKE UP FOR EVER,Water Blend Face & Body Foundation,praline,Y455,0.5392156863,#AF7D64,TRUE,455,128
Exa,High Fidelity Foundation,gretta,460,0.7588235294,#DFC1A4,FALSE,460,110
FENTY BEAUTY by Rihanna,Hydrating Complexion Essentials,NA,460,0.4705882353,#9A6956,TRUE,460,92
FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,NA,460,0.4705882353,#9A6956,TRUE,460,93
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,NA,460,0.4764705882,#A6634D,TRUE,460,94
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,NA,460,0.3196078431,#74432F,TRUE,460,95
Gucci,Fluide De Beauté Fini Naturel - Natural Finish Fluid Foundation,NA,460N,0.4411764706,#996948,TRUE,460,111
La Mer,The Soft Fluid Long Wear Foundation SPF 20,sienna,460,0.5529411765,#AC826E,TRUE,460,112
Lancôme,Dual Finish Multi-Tasking Lightweight Pressed Powder Foundation,suede,460,0.531372549,#C57D4A,TRUE,460,119
Lancôme,Rénergie Lift Makeup Lightweight Liquid Foundation SPF 27,suede,460,0.4411764706,#AB5F36,TRUE,460,87
Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,suede,460,0.562745098,#C08D5F,TRUE,460,86
Rare Beauty by Selena Gomez,Liquid Touch Weightless Foundation,NA,460W,0.5058823529,#AF7453,TRUE,460,100
Revlon,ColorStay Makeup For Normal/Dry Skin,macadamia,460,0.7823529412,#F5C29A,TRUE,460,116
Shiseido,Synchro Skin Self-Refreshing Foundation SPF 30,topaz,460,0.7078431373,#E1AB88,TRUE,460,118
SMITH & CULT,Veiled Threat Weightless Micro-Blurring Foundation,warm,460,0.3411764706,#82472C,TRUE,460,101
MAKE UP FOR EVER,Matte Velvet Skin Full Coverage Foundation,nut,Y463,0.6078431373,#BFA177,TRUE,463,121
MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,tan,Y463,0.5156862745,#A28265,TRUE,463,122
Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,suede,465,0.3784313725,#95582C,TRUE,465,86
Anastasia Beverly Hills,Luminous Foundation,NA,470C,0.2764705882,#6D4120,TRUE,470,89
Exa,High Fidelity Foundation,stefania,470,0.762745098,#E8BE9D,FALSE,470,110
FENTY BEAUTY by Rihanna,Hydrating Complexion Essentials,NA,470,0.4568627451,#946B55,TRUE,470,92
FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,NA,470,0.4568627451,#946B55,TRUE,470,93
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,NA,470,0.4529411765,#9D634A,TRUE,470,94
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,NA,470,0.3156862745,#74452D,TRUE,470,95
Gucci,Fluide De Beauté Fini Naturel - Natural Finish Fluid Foundation,NA,470O,0.3882352941,#926034,TRUE,470,111
Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,suede,470,0.5705882353,#C38960,TRUE,470,86
Rare Beauty by Selena Gomez,Liquid Touch Weightless Foundation,NA,470C,0.4901960784,#A77053,TRUE,470,100
SMITH & CULT,Veiled Threat Weightless Micro-Blurring Foundation,cool,470,0.3450980392,#83432D,TRUE,470,101
Anastasia Beverly Hills,Luminous Foundation,NA,480C,0.268627451,#683F21,TRUE,480,89
Exa,High Fidelity Foundation,liam,480,0.7411764706,#DDB99D,FALSE,480,110
FENTY BEAUTY by Rihanna,Hydrating Complexion Essentials,NA,480,0.3666666667,#7D543E,TRUE,480,92
FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,NA,480,0.3666666667,#7D543E,TRUE,480,93
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,NA,480,0.4490196078,#97644E,TRUE,480,94
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,NA,480,0.3058823529,#70432C,TRUE,480,95
Givenchy,Teint Couture City Balm Radiant Perfecting Skin Tint SPF 25,NA,W480,0.262745098,#563530,TRUE,480,106
Gucci,Fluide De Beauté Fini Naturel - Natural Finish Fluid Foundation,NA,480C,0.4156862745,#955A3F,TRUE,480,111
Rare Beauty by Selena Gomez,Liquid Touch Weightless Foundation,NA,480W,0.4352941176,#956449,TRUE,480,100
SMITH & CULT,Veiled Threat Weightless Micro-Blurring Foundation,neutral,480,0.3470588235,#87452A,TRUE,480,101
Anastasia Beverly Hills,Luminous Foundation,NA,490W,0.262745098,#673C1F,TRUE,490,89
Exa,High Fidelity Foundation,hannah,490,0.7058823529,#DCB58C,FALSE,490,110
FENTY BEAUTY by Rihanna,Hydrating Complexion Essentials,NA,490,0.3607843137,#7B553D,TRUE,490,92
FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,NA,490,0.3607843137,#7B553D,TRUE,490,93
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,NA,490,0.4392156863,#94644C,TRUE,490,94
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,NA,490,0.2666666667,#663B22,TRUE,490,95
Givenchy,Teint Couture City Balm Radiant Perfecting Skin Tint SPF 25,NA,N490,0.2254901961,#45312E,TRUE,490,106
Rare Beauty by Selena Gomez,Liquid Touch Weightless Foundation,NA,490C,0.437254902,#995E46,TRUE,490,100
SMITH & CULT,Veiled Threat Weightless Micro-Blurring Foundation,neutral,490,0.2862745098,#6B3927,TRUE,490,101
FENTY BEAUTY by Rihanna,Hydrating Complexion Essentials,NA,495,0.3509803922,#734F40,TRUE,495,92
FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,NA,495,0.3509803922,#734F40,TRUE,495,93
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,NA,495,0.3352941176,#784533,TRUE,495,94
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,NA,495,0.2470588235,#5D3121,TRUE,495,95
Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,suede,495,0.4,#856447,TRUE,495,86
FENTY BEAUTY by Rihanna,Hydrating Complexion Essentials,NA,498,0.3509803922,#635550,TRUE,498,92
FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,NA,498,0.3509803922,#635550,TRUE,498,93
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,NA,498,0.3490196078,#66524C,TRUE,498,94
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,NA,498,0.2470588235,#4E3530,TRUE,498,95
Anastasia Beverly Hills,Luminous Foundation,NA,500C,0.2529411765,#613920,TRUE,500,89
Lancôme,Teint Idole Ultra Longwear Foundation Stick SPF 21,suede,500,0.4803921569,#AC7A49,TRUE,500,109
Almay,Clear Complexion Make Myself Clear Makeup,beige,500,0.6588235294,#CE9782,TRUE,500,90
Almay,Smart Shade Skintone Matching Makeup,deep like me,500,0.6098039216,#C79270,TRUE,500,127
Exa,High Fidelity Foundation,whit,500,0.7294117647,#DFB295,FALSE,500,110
HUDA BEAUTY,#FauxFilter Full Coverage Matte Foundation,mocha,500G,0.4411764706,#9E6A43,TRUE,500,96
HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,mocha,500G,0.5098039216,#AC7E58,TRUE,500,97
Juvia's Place,I Am Magic Foundation,bogota,500,0.6411764706,#CB9F7C,FALSE,500,98
Lancôme,Dual Finish Multi-Tasking Lightweight Pressed Powder Foundation,suede,500,0.4274509804,#B45926,TRUE,500,119
Lancôme,Rénergie Lift Makeup Lightweight Liquid Foundation SPF 27,suede,500,0.4705882353,#AC6C44,TRUE,500,87
Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,suede,500,0.4823529412,#AC7A4A,TRUE,500,86
Origins,Pretty in Bloom™ SPF 20 Flower-Infused Long-Wear Foundation,NA,500,0.631372549,#C89A7A,TRUE,500,99
Rare Beauty by Selena Gomez,Liquid Touch Weightless Foundation,NA,500N,0.4294117647,#946147,TRUE,500,100
Revlon,ColorStay Makeup For Normal/Dry Skin,walnut,500,0.3745098039,#A74E18,TRUE,500,116
SMITH & CULT,Veiled Threat Weightless Micro-Blurring Foundation,cool,500,0.2549019608,#613B21,TRUE,500,101
MAKE UP FOR EVER,Matte Velvet Skin Full Coverage Foundation,toffee,Y503,0.5078431373,#A5835E,TRUE,503,121
MAKE UP FOR EVER,Reboot Active Care Revitalizing Foundation,toffee,Y503,0.5117647059,#B37A52,TRUE,503,124
MAKE UP FOR EVER,Matte Velvet Skin Blurring Powder Foundation,cognac,Y505,0.6392156863,#CF9577,TRUE,505,125
MAKE UP FOR EVER,Matte Velvet Skin Full Coverage Foundation,cognac,Y505,0.4960784314,#A0805D,TRUE,505,121
MAKE UP FOR EVER,Reboot Active Care Revitalizing Foundation,cognac,Y505,0.5137254902,#AE7B58,TRUE,505,124
MAKE UP FOR EVER,Ultra HD Invisible Cover Stick Foundation,cognac,Y505,0.462745098,#A36A49,TRUE,505,123
MAKE UP FOR EVER,Water Blend Face & Body Foundation,cognac,Y505,0.4980392157,#A1745D,TRUE,505,128
MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,spice,Y508,0.4843137255,#9A775D,TRUE,508,122
Anastasia Beverly Hills,Luminous Foundation,NA,510W,0.2254901961,#533020,TRUE,510,89
CoverGirl,Clean Fresh Skin Milk Foundation,porcelain,510,0.9039215686,#F6E4D7,TRUE,510,129
Exa,High Fidelity Foundation,carolina,510,0.7470588235,#ECC291,FALSE,510,110
Gucci,Fluide De Beauté Fini Naturel - Natural Finish Fluid Foundation,NA,510C,0.3941176471,#8F553A,TRUE,510,111
HUDA BEAUTY,#FauxFilter Full Coverage Matte Foundation,cocoa,510R,0.3941176471,#8F653A,TRUE,510,96
HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,cocoa,510R,0.5137254902,#B17655,TRUE,510,97
Juvia's Place,I Am Magic Foundation,aruba,510,0.6078431373,#DC9D5A,FALSE,510,98
